Course Code,Course Name,Credits,Section Code,Section Number,CRN,Enrollment,Professor,Notes,Schedule
ARCH495,ADV. ARCHITECTURE STUDIO I,5.0,ARCH495,009,90158,0 \/ 0,,,Mon 12:00-17:20 at  ; Thu 12:00-17:20 at  
ARCH495,ADV. ARCHITECTURE STUDIO I,5.0,ARCH495,011,90159,0 \/ 0,,,Mon 12:00-17:20 at  ; Thu 12:00-17:20 at  
ARCH495,ADV. ARCHITECTURE STUDIO I,5.0,ARCH495,013,90160,0 \/ 0,,,Mon 12:00-17:20 at  ; Thu 12:00-17:20 at  
ARCH495,ADV. ARCHITECTURE STUDIO I,5.0,ARCH495,015,90161,0 \/ 0,,,Mon 12:00-17:20 at  ; Thu 12:00-17:20 at  
ARCH495,ADV. ARCHITECTURE STUDIO I,5.0,ARCH495,017,96434,0 \/ 0,,,Mon 12:00-17:20 at  ; Thu 12:00-17:20 at  
ARCH495,ADV. ARCHITECTURE STUDIO I,5.0,ARCH495,019,96435,0 \/ 0,,,Mon 12:00-17:20 at  ; Thu 12:00-17:20 at  
ARCH501G,ARCHITECTURE STUDIO I,6.0,ARCH501G,001,90162,14 \/ 15,"Riether, Gernot",See HCAD for meeting location.,Mon 12:00-17:50 at  ; Thu 12:00-17:50 at  
ARCH501G,ARCHITECTURE STUDIO I,6.0,ARCH501G,003,90163,0 \/ 15,,See HCAD for meeting location.,Mon 12:00-17:50 at  ; Thu 12:00-17:50 at  
ARCH501G,ARCHITECTURE STUDIO I,6.0,ARCH501G,005,90164,0 \/ 15,,See HCAD for meeting location.,Mon 12:00-17:50 at  ; Thu 12:00-17:50 at  
ARCH503G,ARCHITECTURE STUDIO III,6.0,ARCH503G,001,90165,10 \/ 15,"Ko, Won Hee",See HCAD for meeting location.,Mon 12:00-17:50 at  ; Thu 12:00-17:50 at  
ARCH503G,ARCHITECTURE STUDIO III,6.0,ARCH503G,103,90166,0 \/ 15,,See HCAD for meeting location.,Mon 12:00-17:50 at  ; Thu 12:00-17:50 at  
ARCH503G,ARCHITECTURE STUDIO III,6.0,ARCH503G,105,90167,0 \/ 15,,See HCAD for meeting location.,Mon 12:00-17:50 at  ; Thu 12:00-17:50 at  
ARCH505G,ADV. ARCHITECTURE STUDIO I,6.0,ARCH505G,001,90168,9 \/ 15,"Li, Xiao Sunny",See HCAD for meeting location.,Mon 12:00-17:50 at  ; Thu 12:00-17:50 at  
ARCH505G,ADV. ARCHITECTURE STUDIO I,6.0,ARCH505G,003,90169,0 \/ 15,,See HCAD for meeting location.,Mon 12:00-17:50 at  ; Thu 12:00-17:50 at  
ARCH505G,ADV. ARCHITECTURE STUDIO I,6.0,ARCH505G,005,90170,0 \/ 15,,See HCAD for meeting location.,Mon 12:00-17:50 at  ; Thu 12:00-17:50 at  
ARCH528G,HISTORY OF ARCHITECTURE I,3.0,ARCH528G,001,90171,10 \/ 30,"Santiago, Etien",,Fri 13:00-14:20 at CKB 320; Tue 13:00-14:20 at FMH 409
ARCH531,HISTORY OF MODERN ARCHITECTURE,3.0,ARCH531,001,90172,11 \/ 15,"Altin, Ersin",,Wed 18:00-20:50 at CKB 341
ARCH533,HISTORY OF AMERICAN ARCH.,3.0,ARCH533,001,90173,15 \/ 15,,,Tue 10:00-11:20 at FMH 110; Fri 10:00-11:20 at FMH 205
ARCH535,HISTORY OF ARCHITECTURAL IDEAS,3.0,ARCH535,101,90174,15 \/ 15,"Bonomi Durer Bacchetti, Maria Aurora",,Thu 18:00-20:50 at WEST 254
ARCH536,LANDSCAPE AND AMERICAN CULTURE,3.0,ARCH536,101,96348,15 \/ 15,"Coleman, James",,Mon 18:00-20:50 at CKB 341
ARCH541,MATERIAL SYSTEMS IN DESIGN,3.0,ARCH541,001,90175,15 \/ 15,"Ogorzalek, Thomas",,Tue 14:30-17:20 at WEST 210
ARCH541G,CONSTRUCTION I,3.0,ARCH541G,101,90177,18 \/ 30,"Bess, Mark",,Tue 18:00-20:50 at WEST 350
ARCH543,LIGHTING,3.0,ARCH543,001,96134,15 \/ 15,"Feris, Manuel",,Mon 10:00-11:20 at WEST 254; Wed 10:00-11:20 at WEST 254
ARCH543G,ENVIRONMTL CONTROL SYSTEMS I,3.0,ARCH543G,851,90178,11 \/ 30,,Restricted to Newark Campus Students Only<br\/>Online Course,
ARCH545,CASE STUDIES IN ARCH TECH,3.0,ARCH545,101,90179,15 \/ 15,"Hurtado de Mendoza, Maria",,Wed 18:00-20:50 at WEST 260
ARCH545G,STRUCTURES I,3.0,ARCH545G,003,96437,7 \/ 30,"Taher, Rima",Hybrid Course,Wed 10:00-11:20 at WEST 350
ARCH549G,LANDSCAPE AND URBANISM,3.0,ARCH549G,001,90181,13 \/ 30,"Harp, Cleveland",,Tue 08:30-09:50 at CKB 222; Thu 08:30-09:50 at CKB 222
ARCH555G,TOOLS AND TECHNIQUES I,3.0,ARCH555G,101,90182,18 \/ 18,,,Mon 18:00-20:50 at WEST 710
ARCH555G,TOOLS AND TECHNIQUES I,3.0,ARCH555G,103,90183,0 \/ 18,,,Mon 18:00-20:50 at WEST 710
ARCH557,PROBLEMS IN MODERN HOUSING,3.0,ARCH557,101,96088,15 \/ 15,"Diskina, Viktoria",,Mon 18:00-20:50 at WEST 260
ARCH569G,PROFESSIONAL PRACTICE I,3.0,ARCH569G,001,90185,12 \/ 45,"Sollohub, Darius",,Mon 10:00-11:20 at KUPF 211; Thu 10:00-11:20 at KUPF 211
ARCH571,SUSTAINABLE CITY,3.0,ARCH571,001,90186,10 \/ 15,,,Mon 10:00-11:20 at CKB 212; Wed 10:00-11:20 at CKB 212
ARCH572,MAPPING URBANISM,3.0,ARCH572,003,90187,15 \/ 15,"Wenschhof, Karen",,Tue 10:00-11:20 at WEST 350; Fri 10:00-11:20 at WEST 350
ARCH574,CASE STDS COMM URBAN DGN,3.0,ARCH574,001,90188,5 \/ 15,"Harp, Cleveland",,Mon 08:30-09:50 at TIER 114; Wed 08:30-09:50 at TIER 114
ARCH576,ARCHITECTURE OF UTOPIA,3.0,ARCH576,101,96138,15 \/ 15,"Denes, Matei",,Mon 18:00-20:50 at WEST 254
ARCH583,ST:,3.0,ARCH583,101,90192,1 \/ 15,"Watson, Christopher",,Tue 18:00-20:50 at CKB 219
ARCH583,ST:,3.0,ARCH583,103,96141,6 \/ 15,,,Tue 18:00-20:50 at WEST 254
ARCH583,ST:,3.0,ARCH583,105,90194,15 \/ 15,"Shaw, Matthew",,Thu 18:00-20:50 at CKB 226
ARCH583,ST:,3.0,ARCH583,107,90195,10 \/ 15,,,Wed 18:00-20:50 at CKB 206
ARCH583,ST:,3.0,ARCH583,109,96163,14 \/ 15,"Gardner, Christopher",,Tue 18:00-20:50 at CKB 220
ARCH583,ST:,3.0,ARCH583,111,96345,2 \/ 15,,,Tue 18:00-20:50 at WEST 258
ARCH583,ST:,3.0,ARCH583,113,96402,15 \/ 15,"Dumbadze, Peter",,Mon 18:00-20:50 at CKB 219
ARCH591,INDEPENDENT STUDY,1.0,ARCH591,004,90197,0 \/ 19,,See department for permission to enroll.,
ARCH591,INDEPENDENT STUDY,1.0,ARCH591,013,90198,0 \/ 19,,See department for permission to enroll.,
ARCH591,INDEPENDENT STUDY,1.0,ARCH591,017,90199,0 \/ 19,,See department for permission to enroll.,
ARCH591,INDEPENDENT STUDY,1.0,ARCH591,018,90200,0 \/ 19,,See department for permission to enroll.,
ARCH591,INDEPENDENT STUDY,1.0,ARCH591,021,90201,0 \/ 19,,See department for permission to enroll.,
ARCH591,INDEPENDENT STUDY,1.0,ARCH591,024,90202,0 \/ 19,,See department for permission to enroll.,
ARCH591,INDEPENDENT STUDY,1.0,ARCH591,029,90203,0 \/ 19,,See department for permission to enroll.,
ARCH591,INDEPENDENT STUDY,1.0,ARCH591,037,90204,0 \/ 19,,See department for permission to enroll.,
ARCH592,INDEPENDENT STUDY,2.0,ARCH592,001,90205,0 \/ 19,,See department for permission to enroll.,
ARCH592,INDEPENDENT STUDY,2.0,ARCH592,017,90206,0 \/ 19,,See department for permission to enroll.,
ARCH593,INDEPENDENT STUDY,3.0,ARCH593,004,90207,0 \/ 19,,See department for permission to enroll.,
ARCH593,INDEPENDENT STUDY,3.0,ARCH593,006,90208,0 \/ 19,"Goldman, Glenn",See department for permission to enroll.,
ARCH593,INDEPENDENT STUDY,3.0,ARCH593,008,90209,0 \/ 19,,See department for permission to enroll.,
ARCH593,INDEPENDENT STUDY,3.0,ARCH593,011,90210,0 \/ 19,,See department for permission to enroll.,
ARCH593,INDEPENDENT STUDY,3.0,ARCH593,022,90211,0 \/ 19,,See department for permission to enroll.,
ARCH593,INDEPENDENT STUDY,3.0,ARCH593,023,90212,0 \/ 19,,See department for permission to enroll.,
ARCH593,INDEPENDENT STUDY,3.0,ARCH593,024,90213,0 \/ 19,,See department for permission to enroll.,
ARCH593,INDEPENDENT STUDY,3.0,ARCH593,026,96464,0 \/ 19,,See department for permission to enroll.,
ARCH593,INDEPENDENT STUDY,3.0,ARCH593,028,90214,0 \/ 19,,See department for permission to enroll.,
ARCH593,INDEPENDENT STUDY,3.0,ARCH593,029,90215,0 \/ 19,,See department for permission to enroll.,
ARCH593,INDEPENDENT STUDY,3.0,ARCH593,037,90216,0 \/ 19,"Ogorzalek, Thomas",See department for permission to enroll.,
ARCH601,URBAN DESIGN STUDIO,6.0,ARCH601,001,90217,10 \/ 15,,,Mon 12:00-17:50 at  ; Thu 12:00-17:50 at  
ARCH622,LIFE CYCLE ASSESSMENT,3.0,ARCH622,001,90219,13 \/ 15,"Cays, John",,Mon 08:30-09:50 at CKB 114; Wed 08:30-09:50 at CKB 114
ARCH626,BUILDING DYNAMICS,3.0,ARCH626,001,95789,5 \/ 15,"Parlac, Vera",,Tue 10:00-11:20 at WEST 260; Thu 10:00-11:20 at WEST 260
ARCH636,URBAN PLANNING AND DESIGN,3.0,ARCH636,101,96170,13 \/ 15,"Watson, Christopher",,Wed 18:00-20:50 at WEST 310
ARCH646,DES & OPT BUILDING ENCL,3.0,ARCH646,101,90221,11 \/ 15,"Lee, Jun Schick",,Thu 18:00-20:50 at CKB 341
ARCH647,VISUALIZING URBANISM,3.0,ARCH647,101,96085,15 \/ 15,,,Thu 18:00-20:50 at WEST 310
ARCH650,ECONOMY OF BUILDING,3.0,ARCH650,101,90222,9 \/ 15,"Hutchinson, Robert",,Wed 18:00-20:50 at CKB 310
ARCH661,DIRECTED STUDIES IN ARCH,3.0,ARCH661,001,90223,0 \/ 19,,See department for permission to enroll.,
ARCH661,DIRECTED STUDIES IN ARCH,3.0,ARCH661,002,90224,0 \/ 19,,See department for permission to enroll.,
ARCH661,DIRECTED STUDIES IN ARCH,3.0,ARCH661,004,90225,0 \/ 19,,See department for permission to enroll.,
ARCH661,DIRECTED STUDIES IN ARCH,3.0,ARCH661,005,90226,0 \/ 19,,See department for permission to enroll.,
ARCH661,DIRECTED STUDIES IN ARCH,3.0,ARCH661,006,90227,0 \/ 19,,See department for permission to enroll.,
ARCH661,DIRECTED STUDIES IN ARCH,3.0,ARCH661,008,90228,0 \/ 19,,See department for permission to enroll.,
ARCH661,DIRECTED STUDIES IN ARCH,3.0,ARCH661,011,90229,0 \/ 19,,See department for permission to enroll.,
ARCH661,DIRECTED STUDIES IN ARCH,3.0,ARCH661,012,90230,0 \/ 19,,See department for permission to enroll.,
ARCH661,DIRECTED STUDIES IN ARCH,3.0,ARCH661,013,90231,0 \/ 19,,See department for permission to enroll.,
ARCH661,DIRECTED STUDIES IN ARCH,3.0,ARCH661,019,90232,0 \/ 19,,See department for permission to enroll.,
ARCH661,DIRECTED STUDIES IN ARCH,3.0,ARCH661,022,90233,0 \/ 19,,See department for permission to enroll.,
ARCH661,DIRECTED STUDIES IN ARCH,3.0,ARCH661,023,90234,0 \/ 19,,See department for permission to enroll.,
ARCH661,DIRECTED STUDIES IN ARCH,3.0,ARCH661,024,90235,0 \/ 19,,See department for permission to enroll.,
ARCH661,DIRECTED STUDIES IN ARCH,3.0,ARCH661,028,90236,0 \/ 19,,See department for permission to enroll.,
ARCH661,DIRECTED STUDIES IN ARCH,3.0,ARCH661,029,90237,0 \/ 19,,See department for permission to enroll.,
ARCH661,DIRECTED STUDIES IN ARCH,3.0,ARCH661,034,90238,0 \/ 19,,See department for permission to enroll.,
ARCH661,DIRECTED STUDIES IN ARCH,3.0,ARCH661,036,90239,0 \/ 19,,See department for permission to enroll.,
ARCH661,DIRECTED STUDIES IN ARCH,3.0,ARCH661,037,90240,0 \/ 19,,See department for permission to enroll.,
ARCH661,DIRECTED STUDIES IN ARCH,3.0,ARCH661,038,90241,0 \/ 19,,See department for permission to enroll.,
ARCH661,DIRECTED STUDIES IN ARCH,3.0,ARCH661,039,90242,0 \/ 19,,See department for permission to enroll.,
ARCH677,GEOGRAPHIC INFORMATION SYSTEMS,3.0,ARCH677,101,90244,18 \/ 18,"Calvin, Cody",,Mon 18:00-20:50 at WEST 140
ARCH701B,MASTER'S THESIS,3.5,ARCH701B,029,90245,0 \/ 19,,See department for permission to enroll.,
AS111,DAF HERITAGE & VALUES I,1.0,AS111,001,90246,6 \/ 35,,,Fri 09:30-10:20 at CKB 226
AS221,TEAM & LDRSHP FUNDAMENTALS I,1.0,AS221,001,90247,9 \/ 30,,,Fri 10:30-11:20 at CKB 212
AS333,LEADING PEOPLE & EFFECTIVE COM,3.0,AS333,001,90248,1 \/ 30,,,Wed 07:00-09:50 at FMH 409
AS335,LEADERSHIP LAB,0.0,AS335,001,90249,14 \/ 60,,,Fri 07:00-09:10 at GITC 1100
AS336,POC LEADERSHIP LAB,0.0,AS336,001,90250,5 \/ 30,,,Fri 09:15-09:55 at FMH 407
AS401,AEROPSACE INDEPENDENT STUDY,3.0,AS401,001,90251,0 \/ 19,,See department for permission to enroll.,
AS443,NATL SEC AFFAIRS & PREP ACTIVE,3.0,AS443,001,90252,4 \/ 30,,,Wed 07:10-09:00 at CKB 212; Fri 11:30-12:50 at CKB 212
BDS725,INDEPENDENT STUDY I,3.0,BDS725,613,90253,0 \/ 19,"Chen, Yi",See department for permission to enroll.,
BDS725,INDEPENDENT STUDY I,3.0,BDS725,870,90254,0 \/ 19,"Mehta, Rajiv",See department for permission to enroll.,
BDS725,INDEPENDENT STUDY I,3.0,BDS725,874,90255,0 \/ 19,"Taylor, Ming",See department for permission to enroll.,
BDS725,INDEPENDENT STUDY I,3.0,BDS725,879,90256,0 \/ 19,"Sylla, Cheickna",See department for permission to enroll.,
BDS725,INDEPENDENT STUDY I,3.0,BDS725,881,90257,0 \/ 19,"Shi, Junmin",See department for permission to enroll.,
BDS725,INDEPENDENT STUDY I,3.0,BDS725,882,90258,0 \/ 19,"Roy, Raja",See department for permission to enroll.,
BDS725,INDEPENDENT STUDY I,3.0,BDS725,885,90259,0 \/ 19,"Bandera, Cesar",See department for permission to enroll.,
BDS725,INDEPENDENT STUDY I,3.0,BDS725,886,90260,0 \/ 19,"Thomas, Ellen",See department for permission to enroll.,
BDS725,INDEPENDENT STUDY I,3.0,BDS725,889,90261,0 \/ 19,"Anandarajan, Asokan",See department for permission to enroll.,
BDS725,INDEPENDENT STUDY I,3.0,BDS725,891,90262,0 \/ 19,"Gopalakrishnan, Shanthi",See department for permission to enroll.,
BDS725,INDEPENDENT STUDY I,3.0,BDS725,893,90263,0 \/ 19,"Zhang, Haisu",See department for permission to enroll.,
BDS725,INDEPENDENT STUDY I,3.0,BDS725,894,90264,0 \/ 19,"Fresneda Fernandez, Jorge Eduardo",See department for permission to enroll.,
BDS725,INDEPENDENT STUDY I,3.0,BDS725,895,90265,0 \/ 19,"Egbelu, Pius",See department for permission to enroll.,
BDS725,INDEPENDENT STUDY I,3.0,BDS725,896,90266,0 \/ 19,"Fjermestad, Jerry",See department for permission to enroll.,
BDS725,INDEPENDENT STUDY I,3.0,BDS725,897,90267,0 \/ 19,"Yu, Dantong",See department for permission to enroll.,
BDS725,INDEPENDENT STUDY I,3.0,BDS725,898,90268,0 \/ 19,"Tao, Xinyuan",See department for permission to enroll.,
BDS725,INDEPENDENT STUDY I,3.0,BDS725,899,90269,0 \/ 19,"Chang, Ai Chih",See department for permission to enroll.,
BDS725,INDEPENDENT STUDY I,3.0,BDS725,931,90270,0 \/ 19,"Ehrlich, Michael",See department for permission to enroll.,
BDS725,INDEPENDENT STUDY I,3.0,BDS725,933,90271,0 \/ 19,"Kudyba, Stephan",See department for permission to enroll.,
BDS726,INDEPENDENT STUDY II,3.0,BDS726,613,90272,0 \/ 19,"Chen, Yi",See department for permission to enroll.,
BDS726,INDEPENDENT STUDY II,3.0,BDS726,893,90273,0 \/ 19,"Zhang, Haisu",See department for permission to enroll.,
BDS726,INDEPENDENT STUDY II,3.0,BDS726,897,90274,0 \/ 19,"Yu, Dantong",See department for permission to enroll.,
BDS790A,DOCTORAL DISSERTATION & RES,1.0,BDS790A,613,90275,1 \/ 19,"Chen, Yi",See department for permission to enroll.,
BDS790A,DOCTORAL DISSERTATION & RES,1.0,BDS790A,882,90276,0 \/ 19,"Roy, Raja",See department for permission to enroll.,
BDS790A,DOCTORAL DISSERTATION & RES,1.0,BDS790A,893,90277,0 \/ 19,"Zhang, Haisu",See department for permission to enroll.,
BDS790A,DOCTORAL DISSERTATION & RES,1.0,BDS790A,896,90278,0 \/ 19,"Fjermestad, Jerry",See department for permission to enroll.,
BDS790A,DOCTORAL DISSERTATION & RES,1.0,BDS790A,897,90279,0 \/ 19,"Yu, Dantong",See department for permission to enroll.,
BDS790A,DOCTORAL DISSERTATION & RES,1.0,BDS790A,899,90280,0 \/ 19,"Chang, Ai Chih",See department for permission to enroll.,
BDS790A,DOCTORAL DISSERTATION & RES,1.0,BDS790A,931,90281,0 \/ 19,"Ehrlich, Michael",See department for permission to enroll.,
BDS791,DOCTORAL SEMINAR,0.0,BDS791,001,90282,6 \/ 19,"Fresneda Fernandez, Jorge Eduardo",,Wed 13:00-14:20 at CAB 2020
BDS792B,PRE-DOCTORAL RESEARCH,3.0,BDS792B,613,90283,1 \/ 19,"Chen, Yi",See department for permission to enroll.,
BDS792B,PRE-DOCTORAL RESEARCH,3.0,BDS792B,881,90284,0 \/ 19,"Shi, Junmin",See department for permission to enroll.,
BDS792B,PRE-DOCTORAL RESEARCH,3.0,BDS792B,882,90285,0 \/ 19,"Roy, Raja",See department for permission to enroll.,
BDS792B,PRE-DOCTORAL RESEARCH,3.0,BDS792B,885,90286,0 \/ 19,"Bandera, Cesar",See department for permission to enroll.,
BDS792B,PRE-DOCTORAL RESEARCH,3.0,BDS792B,893,90287,0 \/ 19,"Zhang, Haisu",See department for permission to enroll.,
BDS792B,PRE-DOCTORAL RESEARCH,3.0,BDS792B,894,90288,0 \/ 19,"Fresneda Fernandez, Jorge Eduardo",See department for permission to enroll.,
BDS792B,PRE-DOCTORAL RESEARCH,3.0,BDS792B,895,90289,0 \/ 19,"Egbelu, Pius",See department for permission to enroll.,
BDS792B,PRE-DOCTORAL RESEARCH,3.0,BDS792B,897,90290,1 \/ 19,"Yu, Dantong",See department for permission to enroll.,
BDS792B,PRE-DOCTORAL RESEARCH,3.0,BDS792B,898,90291,0 \/ 19,"Tao, Xinyuan",See department for permission to enroll.,
BDS792B,PRE-DOCTORAL RESEARCH,3.0,BDS792B,899,96484,1 \/ 19,"Chang, Ai Chih",See department for permission to enroll.,
BDS792B,PRE-DOCTORAL RESEARCH,3.0,BDS792B,931,90292,0 \/ 19,"Ehrlich, Michael",See department for permission to enroll.,
BDS792B,PRE-DOCTORAL RESEARCH,3.0,BDS792B,943,96597,1 \/ 19,"Uddin, Ajim",,
BIOC5290,CRITICAL READINGS OF THE LIT,3.0,BIOC5290,001,96545,0 \/ 0,,Course offered at RBHS.,
BIOL200,CONCEPTS IN BIOLOGY,4.0,BIOL200,001,90293,7 \/ 5,"Stanko, Maria",,Thu 16:00-17:20 at CKB 315; Mon 14:30-15:50 at CKB 303; Thu 14:30-15:50 at CKB 303
BIOL200,CONCEPTS IN BIOLOGY,4.0,BIOL200,003,90294,5 \/ 5,"Stanko, Maria",,Mon 14:30-15:50 at CKB 303; Thu 14:30-15:50 at CKB 303; Fri 10:00-11:20 at CKB 220
BIOL200,CONCEPTS IN BIOLOGY,4.0,BIOL200,005,90295,5 \/ 5,"Stanko, Maria",,Fri 16:00-17:20 at CKB 126; Mon 14:30-15:50 at CKB 303; Thu 14:30-15:50 at CKB 303
BIOL200,CONCEPTS IN BIOLOGY,4.0,BIOL200,007,90296,7 \/ 5,"Stanko, Maria",,Mon 14:30-15:50 at CKB 303; Thu 14:30-15:50 at CKB 303; Fri 13:00-14:20 at CKB 214
BIOL200,CONCEPTS IN BIOLOGY,4.0,BIOL200,009,90297,6 \/ 5,"Stanko, Maria",,Fri 14:30-15:50 at CKB 220; Mon 14:30-15:50 at CKB 303; Thu 14:30-15:50 at CKB 303
BIOL200,CONCEPTS IN BIOLOGY,4.0,BIOL200,011,90298,6 \/ 5,"Stanko, Maria",,Fri 08:30-09:50 at CKB 207; Mon 14:30-15:50 at CKB 303; Thu 14:30-15:50 at CKB 303
BIOL200,CONCEPTS IN BIOLOGY,4.0,BIOL200,FP,95647,0 \/ 0,,,
BIOL200,CONCEPTS IN BIOLOGY,4.0,BIOL200,FPH,95648,0 \/ 0,,Honors Course,
BIOL200,CONCEPTS IN BIOLOGY,4.0,BIOL200,H01,90299,0 \/ 2,"Devan, Caroline",Honors Course,Mon 11:30-12:50 at CKB G-08; Wed 11:30-12:50 at CKB G-08; Thu 08:30-09:50 at CKB 302
BIOL200,CONCEPTS IN BIOLOGY,4.0,BIOL200,H03,90300,3 \/ 2,"Devan, Caroline",Honors Course,Thu 13:00-14:20 at CKB 302; Mon 11:30-12:50 at CKB G-08; Wed 11:30-12:50 at CKB G-08
BIOL201,FOUND OF BIOL: CELL & MOLECULA,3.0,BIOL201,001,90301,58 \/ 58,"Yarotsky, John",Must Register for BIOL 202,Mon 10:00-11:20 at CKB 204; Wed 10:00-11:20 at CKB 204
BIOL201,FOUND OF BIOL: CELL & MOLECULA,3.0,BIOL201,FP,95649,0 \/ 0,,Must Register for BIOL 202,
BIOL201,FOUND OF BIOL: CELL & MOLECULA,3.0,BIOL201,H01,90302,25 \/ 36,"Konsolaki, Mary",Must Register for BIOL 202<br\/>Honors Course,Tue 10:00-11:20 at CKB 206; Fri 10:00-11:20 at CKB 206
BIOL202,FOUND OF BIOL: CELL & MOLECULA,1.0,BIOL202,001,90303,23 \/ 23,,Must Register for BIOL 201,Wed 11:30-14:20 at CKB 326
BIOL202,FOUND OF BIOL: CELL & MOLECULA,1.0,BIOL202,003,90304,21 \/ 23,,Must Register for BIOL 201,Fri 13:00-15:50 at CKB 326
BIOL202,FOUND OF BIOL: CELL & MOLECULA,1.0,BIOL202,005,90305,14 \/ 23,,Must Register for BIOL 201,Thu 08:30-11:20 at CKB 326
BIOL202,FOUND OF BIOL: CELL & MOLECULA,1.0,BIOL202,101,90306,24 \/ 24,,Must Register for BIOL 201,Mon 18:00-20:50 at CKB 326
BIOL202,FOUND OF BIOL: CELL & MOLECULA,1.0,BIOL202,FP,95650,0 \/ 0,,Must Register for BIOL 201,
BIOL205,FOUND OF BIO:ECOL & EVOL I,3.0,BIOL205,001,90307,59 \/ 91,"Devan, Caroline",Must Register for BIOL 206,Tue 08:30-09:50 at CKB G-08; Thu 08:30-09:50 at CKB G-08
BIOL205,FOUND OF BIO:ECOL & EVOL I,3.0,BIOL205,FP,95651,0 \/ 0,,Must Register for BIOL 206,
BIOL206,FOUND OF BIO:ECOL & EVOL LAB,1.0,BIOL206,001,90308,22 \/ 22,,Must Register for BIOL 205,Thu 11:30-14:20 at CKB 328
BIOL206,FOUND OF BIO:ECOL & EVOL LAB,1.0,BIOL206,003,90309,10 \/ 22,,Must Register for BIOL 205,Wed 11:30-14:20 at CKB 328
BIOL206,FOUND OF BIO:ECOL & EVOL LAB,1.0,BIOL206,005,90310,13 \/ 22,,Must Register for BIOL 205,Wed 08:30-11:20 at CKB 328
BIOL206,FOUND OF BIO:ECOL & EVOL LAB,1.0,BIOL206,101,90311,14 \/ 24,,Must Register for BIOL 205,Mon 18:00-20:50 at CKB 328
BIOL206,FOUND OF BIO:ECOL & EVOL LAB,1.0,BIOL206,FP,95652,0 \/ 0,,Must Register for BIOL 205,
BIOL310,WORK EXPERIENCE I,3.0,BIOL310,745,90312,0 \/ 19,"Roach, Karen",See department for permission to enroll.,
BIOL315,PRINCIPLES OF NEUROBIOLOGY,3.0,BIOL315,001,90313,25 \/ 25,"Golowasch, Jorge",,Tue 14:30-15:50 at FMH 413; Thu 14:30-15:50 at FMH 413
BIOL315,PRINCIPLES OF NEUROBIOLOGY,3.0,BIOL315,003,90314,25 \/ 25,"Severi, Kristen",,Mon 11:30-12:50 at FMH 413; Wed 11:30-12:50 at FMH 413
BIOL320,DISCOVERING BIOL RESEARCH,3.0,BIOL320,H01,90315,27 \/ 30,"Garnier, Simon",Honors Course,Mon 11:30-12:50 at CKB 320; Wed 11:30-12:50 at CKB 320
BIOL328,ORNITHOLOGY,3.0,BIOL328,001,90316,11 \/ 8,"Bunker, Daniel",Instructor permission required,Mon 13:00-17:20 at CKB 328
BIOL338,ECOLOGY OF DINING HALL,3.0,BIOL338,001,90317,24 \/ 30,"Stanko, Maria",,Tue 10:00-11:20 at CKB 316; Thu 10:00-11:20 at CKB 316
BIOL342,DEVELOPMENTAL BIOLOGY,3.0,BIOL342,001,90318,22 \/ 30,"Edgar, Allison",,Wed 10:00-11:20 at FMH 305; Mon 10:00-11:20 at FMH 305
BIOL352,GENETICS,3.0,BIOL352,001,95887,43 \/ 43,,,Wed 13:00-14:20 at CKB G-08; Fri 13:00-14:20 at CKB G-08
BIOL356,MOLECULAR BIOLOGY,3.0,BIOL356,001,96508,15 \/ 30,"Konsolaki, Mary",,Wed 08:30-09:50 at CKB 341; Fri 08:30-09:50 at CKB 341
BIOL383,NEURAL BASIS OF BEHAVIOR,3.0,BIOL383,001,90319,22 \/ 30,"Haspel, Gal",,Mon 13:00-14:20 at CKB 226; Wed 13:00-14:20 at CKB 226
BIOL410,WORK EXPERIENCE II,3.0,BIOL410,745,90320,0 \/ 19,"Roach, Karen",See department for permission to enroll.,
BIOL421,COMPARATIVE VERTEBRATE ANATOMY,4.0,BIOL421,001,96001,21 \/ 24,,,Tue 11:30-12:50 at CKB G-08; Thu 11:30-12:50 at CKB G-08; Mon 10:00-12:50 at CKB 302
BIOL421,COMPARATIVE VERTEBRATE ANATOMY,4.0,BIOL421,003,96002,24 \/ 24,,,Tue 11:30-12:50 at CKB G-08; Thu 11:30-12:50 at CKB G-08; Mon 13:00-15:50 at CKB 302
BIOL423,PHYSIOLOGICAL MECHANISMS,3.0,BIOL423,001,90321,18 \/ 20,"Yarotsky, John",,Mon 13:00-14:20 at CKB 313; Thu 13:00-14:20 at CKB 313
BIOL432,INTRO TO COMP NEUROSCIENCE,3.0,BIOL432,101,90322,6 \/ 6,"Rotstein, Horacio",,Mon 18:00-20:50 at CKB 316
BIOL441,NEUROPHYSIOLOGY,3.0,BIOL441,001,90323,14 \/ 20,"Bucher, Dirk",,Mon 14:30-15:50 at CKB 313; Thu 14:30-15:50 at CKB 313
BIOL441,NEUROPHYSIOLOGY,3.0,BIOL441,HM1,90324,3 \/ 5,"Bucher, Dirk",Honors Course,Mon 14:30-15:50 at CKB 313; Thu 14:30-15:50 at CKB 313
BIOL443,BIOL ADDICTION,3.0,BIOL443,001,90325,20 \/ 10,"Nadim, Farzan",,Tue 10:00-11:20 at FMH 106; Thu 10:00-11:20 at FMH 106
